x,y,u
5.781250000000000000e-01,1.875000000000000000e-01,5.898303520847518744e-01
5.781250000000000000e-01,2.031250000000000000e-01,4.634267339366789917e-01
5.781250000000000000e-01,2.187500000000000000e-01,3.192138862961260148e-01
5.781250000000000000e-01,2.343750000000000000e-01,1.627338280224227829e-01
5.781250000000000000e-01,2.500000000000000000e-01,-2.775557561562891351e-17
5.781250000000000000e-01,2.656250000000000000e-01,-1.627338280224228106e-01
5.781250000000000000e-01,2.812500000000000000e-01,-3.192138862961260704e-01
5.781250000000000000e-01,2.968750000000000000e-01,-4.634267339366791028e-01
5.781250000000000000e-01,3.125000000000000000e-01,-5.898303520847519854e-01
5.781250000000000000e-01,3.281250000000000000e-01,-6.935671205828803920e-01
5.781250000000000000e-01,3.437500000000000000e-01,-7.706504935939310075e-01
5.781250000000000000e-01,3.593750000000000000e-01,-8.181182003219428234e-01
5.781250000000000000e-01,3.750000000000000000e-01,-8.341460834175548067e-01
5.781250000000000000e-01,3.906250000000000000e-01,-8.181182003219433785e-01
5.781250000000000000e-01,4.062500000000000000e-01,-7.706504935939318957e-01
5.781250000000000000e-01,4.218750000000000000e-01,-6.935671205828810582e-01
5.781250000000000000e-01,4.375000000000000000e-01,-5.898303520847525405e-01
5.781250000000000000e-01,4.531250000000000000e-01,-4.634267339366792693e-01
5.781250000000000000e-01,4.687500000000000000e-01,-3.192138862961260704e-01
5.781250000000000000e-01,4.843750000000000000e-01,-1.627338280224229217e-01
5.781250000000000000e-01,5.000000000000000000e-01,-1.353084311261909534e-16
5.781250000000000000e-01,5.156250000000000000e-01,1.627338280224226719e-01
5.781250000000000000e-01,5.312500000000000000e-01,3.192138862961259038e-01
5.781250000000000000e-01,5.468750000000000000e-01,4.634267339366788807e-01
5.781250000000000000e-01,5.625000000000000000e-01,5.898303520847522075e-01
5.781250000000000000e-01,5.781250000000000000e-01,6.935671205828806141e-01
5.781250000000000000e-01,5.937500000000000000e-01,7.706504935939308965e-01
5.781250000000000000e-01,6.093750000000000000e-01,8.181182003219422683e-01
5.781250000000000000e-01,6.250000000000000000e-01,8.341460834175542516e-01
5.781250000000000000e-01,6.406250000000000000e-01,8.181182003219426013e-01
5.781250000000000000e-01,6.562500000000000000e-01,7.706504935939306744e-01
5.781250000000000000e-01,6.718750000000000000e-01,6.935671205828803920e-01
5.781250000000000000e-01,6.875000000000000000e-01,5.898303520847524295e-01
5.781250000000000000e-01,7.031250000000000000e-01,4.634267339366795468e-01
5.781250000000000000e-01,7.187500000000000000e-01,3.192138862961266810e-01
5.781250000000000000e-01,7.343750000000000000e-01,1.627338280224235045e-01
5.781250000000000000e-01,7.500000000000000000e-01,7.494005416219806648e-16
5.781250000000000000e-01,7.656250000000000000e-01,-1.627338280224219780e-01
5.781250000000000000e-01,7.812500000000000000e-01,-3.192138862961251822e-01
5.781250000000000000e-01,7.968750000000000000e-01,-4.634267339366783256e-01
5.781250000000000000e-01,8.125000000000000000e-01,-5.898303520847513193e-01
5.781250000000000000e-01,8.281250000000000000e-01,-6.935671205828795038e-01
5.781250000000000000e-01,8.437500000000000000e-01,-7.706504935939300083e-01
5.781250000000000000e-01,8.593750000000000000e-01,-8.181182003219417131e-01
5.781250000000000000e-01,8.750000000000000000e-01,-8.341460834175532524e-01
5.781250000000000000e-01,8.906250000000000000e-01,-8.181182003219413801e-01
5.781250000000000000e-01,9.062500000000000000e-01,-7.706504935939297862e-01
5.781250000000000000e-01,9.218750000000000000e-01,-6.935671205828796149e-01
5.781250000000000000e-01,9.375000000000000000e-01,-5.898303520847515413e-01
5.781250000000000000e-01,9.531250000000000000e-01,-4.634267339366786032e-01
5.781250000000000000e-01,9.687500000000000000e-01,-3.192138862961256818e-01
5.781250000000000000e-01,9.843750000000000000e-01,-1.627338280224226164e-01
5.781250000000000000e-01,1.000000000000000000e+00,0.000000000000000000e+00
5.937500000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.937500000000000000e-01,1.562500000000000000e-02,1.808201415091784114e-01
5.937500000000000000e-01,3.125000000000000000e-02,3.546914663852626659e-01
5.937500000000000000e-01,4.687500000000000000e-02,5.149321971214273486e-01
5.937500000000000000e-01,6.250000000000000000e-02,6.553843722995187360e-01
5.937500000000000000e-01,7.812500000000000000e-02,7.706504935939297862e-01
5.937500000000000000e-01,9.375000000000000000e-02,8.563009486053023700e-01
5.937500000000000000e-01,1.093750000000000000e-01,9.090442383808775562e-01
5.937500000000000000e-01,1.250000000000000000e-01,9.268534678733577614e-01
5.937500000000000000e-01,1.406250000000000000e-01,9.090442383808781113e-01
5.937500000000000000e-01,1.562500000000000000e-01,8.563009486053035912e-01
5.937500000000000000e-01,1.718750000000000000e-01,7.706504935939308965e-01
5.937500000000000000e-01,1.875000000000000000e-01,6.553843722995196241e-01
5.937500000000000000e-01,2.031250000000000000e-01,5.149321971214281257e-01
5.937500000000000000e-01,2.187500000000000000e-01,3.546914663852632210e-01
5.937500000000000000e-01,2.343750000000000000e-01,1.808201415091787723e-01
5.937500000000000000e-01,2.500000000000000000e-01,1.098327839433099394e-16
5.937500000000000000e-01,2.656250000000000000e-01,-1.808201415091785225e-01
5.937500000000000000e-01,2.812500000000000000e-01,-3.546914663852630545e-01
5.937500000000000000e-01,2.968750000000000000e-01,-5.149321971214280147e-01
5.937500000000000000e-01,3.125000000000000000e-01,-6.553843722995195131e-01
5.937500000000000000e-01,3.281250000000000000e-01,-7.706504935939307854e-01
5.937500000000000000e-01,3.437500000000000000e-01,-8.563009486053032582e-01
5.937500000000000000e-01,3.593750000000000000e-01,-9.090442383808786664e-01
5.937500000000000000e-01,3.750000000000000000e-01,-9.268534678733590937e-01
5.937500000000000000e-01,3.906250000000000000e-01,-9.090442383808792215e-01
5.937500000000000000e-01,4.062500000000000000e-01,-8.563009486053039243e-01
5.937500000000000000e-01,4.218750000000000000e-01,-7.706504935939313405e-01
5.937500000000000000e-01,4.375000000000000000e-01,-6.553843722995198462e-01
5.937500000000000000e-01,4.531250000000000000e-01,-5.149321971214282367e-01
5.937500000000000000e-01,4.687500000000000000e-01,-3.546914663852632765e-01
5.937500000000000000e-01,4.843750000000000000e-01,-1.808201415091788278e-01
5.937500000000000000e-01,5.000000000000000000e-01,-2.220446049250313081e-16
5.937500000000000000e-01,5.156250000000000000e-01,1.808201415091784670e-01
5.937500000000000000e-01,5.312500000000000000e-01,3.546914663852629990e-01
5.937500000000000000e-01,5.468750000000000000e-01,5.149321971214276816e-01
5.937500000000000000e-01,5.625000000000000000e-01,6.553843722995191801e-01
5.937500000000000000e-01,5.781250000000000000e-01,7.706504935939305634e-01
5.937500000000000000e-01,5.937500000000000000e-01,8.563009486053030361e-01
5.937500000000000000e-01,6.093750000000000000e-01,9.090442383808781113e-01
5.937500000000000000e-01,6.250000000000000000e-01,9.268534678733582055e-01
5.937500000000000000e-01,6.406250000000000000e-01,9.090442383808785554e-01
5.937500000000000000e-01,6.562500000000000000e-01,8.563009486053030361e-01
5.937500000000000000e-01,6.718750000000000000e-01,7.706504935939310075e-01
5.937500000000000000e-01,6.875000000000000000e-01,6.553843722995198462e-01
5.937500000000000000e-01,7.031250000000000000e-01,5.149321971214286808e-01
5.937500000000000000e-01,7.187500000000000000e-01,3.546914663852638316e-01
5.937500000000000000e-01,7.343750000000000000e-01,1.808201415091793829e-01
5.937500000000000000e-01,7.500000000000000000e-01,8.118505867571457202e-16
5.937500000000000000e-01,7.656250000000000000e-01,-1.808201415091777731e-01
5.937500000000000000e-01,7.812500000000000000e-01,-3.546914663852622773e-01
5.937500000000000000e-01,7.968750000000000000e-01,-5.149321971214271265e-01
5.937500000000000000e-01,8.125000000000000000e-01,-6.553843722995185139e-01
5.937500000000000000e-01,8.281250000000000000e-01,-7.706504935939297862e-01
5.937500000000000000e-01,8.437500000000000000e-01,-8.563009486053023700e-01
5.937500000000000000e-01,8.593750000000000000e-01,-9.090442383808774451e-01
5.937500000000000000e-01,8.750000000000000000e-01,-9.268534678733575394e-01
5.937500000000000000e-01,8.906250000000000000e-01,-9.090442383808774451e-01
5.937500000000000000e-01,9.062500000000000000e-01,-8.563009486053022590e-01
5.937500000000000000e-01,9.218750000000000000e-01,-7.706504935939300083e-01
5.937500000000000000e-01,9.375000000000000000e-01,-6.553843722995189580e-01
5.937500000000000000e-01,9.531250000000000000e-01,-5.149321971214274596e-01
5.937500000000000000e-01,9.687500000000000000e-01,-3.546914663852627769e-01
5.937500000000000000e-01,9.843750000000000000e-01,-1.808201415091784392e-01
5.937500000000000000e-01,1.000000000000000000e+00,0.000000000000000000e+00
6.093750000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.093750000000000000e-01,1.562500000000000000e-02,1.919576383628400773e-01
6.093750000000000000e-01,3.125000000000000000e-02,3.765384523344800227e-01
6.093750000000000000e-01,4.687500000000000000e-02,5.466491047481029097e-01
6.093750000000000000e-01,6.250000000000000000e-02,6.957523386306061486e-01
6.093750000000000000e-01,7.812500000000000000e-02,8.181182003219414911e-01
6.093750000000000000e-01,9.375000000000000000e-02,9.090442383808774451e-01
6.093750000000000000e-01,1.093750000000000000e-01,9.650362161567184183e-01
6.093750000000000000e-01,1.250000000000000000e-01,9.839423933442020820e-01
6.093750000000000000e-01,1.406250000000000000e-01,9.650362161567194175e-01
6.093750000000000000e-01,1.562500000000000000e-01,9.090442383808789995e-01
6.093750000000000000e-01,1.718750000000000000e-01,8.181182003219428234e-01
6.093750000000000000e-01,1.875000000000000000e-01,6.957523386306072588e-01
6.093750000000000000e-01,2.031250000000000000e-01,5.466491047481040200e-01
6.093750000000000000e-01,2.187500000000000000e-01,3.765384523344809109e-01
6.093750000000000000e-01,2.343750000000000000e-01,1.919576383628406047e-01
6.093750000000000000e-01,2.500000000000000000e-01,2.172865308482084496e-16
6.093750000000000000e-01,2.656250000000000000e-01,-1.919576383628401328e-01
6.093750000000000000e-01,2.812500000000000000e-01,-3.765384523344803558e-01
6.093750000000000000e-01,2.968750000000000000e-01,-5.466491047481033538e-01
6.093750000000000000e-01,3.125000000000000000e-01,-6.957523386306064817e-01
6.093750000000000000e-01,3.281250000000000000e-01,-8.181182003219422683e-01
6.093750000000000000e-01,3.437500000000000000e-01,-9.090442383808783333e-01
6.093750000000000000e-01,3.593750000000000000e-01,-9.650362161567196395e-01
6.093750000000000000e-01,3.750000000000000000e-01,-9.839423933442029702e-01
6.093750000000000000e-01,3.906250000000000000e-01,-9.650362161567198616e-01
6.093750000000000000e-01,4.062500000000000000e-01,-9.090442383808786664e-01
6.093750000000000000e-01,4.218750000000000000e-01,-8.181182003219427123e-01
6.093750000000000000e-01,4.375000000000000000e-01,-6.957523386306071478e-01
6.093750000000000000e-01,4.531250000000000000e-01,-5.466491047481036869e-01
6.093750000000000000e-01,4.687500000000000000e-01,-3.765384523344807999e-01
6.093750000000000000e-01,4.843750000000000000e-01,-1.919576383628406324e-01
6.093750000000000000e-01,5.000000000000000000e-01,-3.261280134836397337e-16
6.093750000000000000e-01,5.156250000000000000e-01,1.919576383628400496e-01
6.093750000000000000e-01,5.312500000000000000e-01,3.765384523344801893e-01
6.093750000000000000e-01,5.468750000000000000e-01,5.466491047481030208e-01
6.093750000000000000e-01,5.625000000000000000e-01,6.957523386306060376e-01
6.093750000000000000e-01,5.781250000000000000e-01,8.181182003219418242e-01
6.093750000000000000e-01,5.937500000000000000e-01,9.090442383808780002e-01
6.093750000000000000e-01,6.093750000000000000e-01,9.650362161567188624e-01
6.093750000000000000e-01,6.250000000000000000e-01,9.839423933442020820e-01
6.093750000000000000e-01,6.406250000000000000e-01,9.650362161567191954e-01
6.093750000000000000e-01,6.562500000000000000e-01,9.090442383808783333e-01
6.093750000000000000e-01,6.718750000000000000e-01,8.181182003219430454e-01
6.093750000000000000e-01,6.875000000000000000e-01,6.957523386306072588e-01
6.093750000000000000e-01,7.031250000000000000e-01,5.466491047481042420e-01
6.093750000000000000e-01,7.187500000000000000e-01,3.765384523344812995e-01
6.093750000000000000e-01,7.343750000000000000e-01,1.919576383628411598e-01
6.093750000000000000e-01,7.500000000000000000e-01,8.599891632155021171e-16
6.093750000000000000e-01,7.656250000000000000e-01,-1.919576383628394112e-01
6.093750000000000000e-01,7.812500000000000000e-01,-3.765384523344794676e-01
6.093750000000000000e-01,7.968750000000000000e-01,-5.466491047481024657e-01
6.093750000000000000e-01,8.125000000000000000e-01,-6.957523386306057045e-01
6.093750000000000000e-01,8.281250000000000000e-01,-8.181182003219413801e-01
6.093750000000000000e-01,8.437500000000000000e-01,-9.090442383808773341e-01
6.093750000000000000e-01,8.593750000000000000e-01,-9.650362161567183072e-01
6.093750000000000000e-01,8.750000000000000000e-01,-9.839423933442017489e-01
6.093750000000000000e-01,8.906250000000000000e-01,-9.650362161567185293e-01
6.093750000000000000e-01,9.062500000000000000e-01,-9.090442383808774451e-01
6.093750000000000000e-01,9.218750000000000000e-01,-8.181182003219414911e-01
6.093750000000000000e-01,9.375000000000000000e-01,-6.957523386306062596e-01
6.093750000000000000e-01,9.531250000000000000e-01,-5.466491047481030208e-01
6.093750000000000000e-01,9.687500000000000000e-01,-3.765384523344801337e-01
6.093750000000000000e-01,9.843750000000000000e-01,-1.919576383628401328e-01
6.093750000000000000e-01,1.000000000000000000e+00,0.000000000000000000e+00
6.250000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.250000000000000000e-01,1.562500000000000000e-02,1.957183108253016668e-01
6.250000000000000000e-01,3.125000000000000000e-02,3.839152767256802101e-01
6.250000000000000000e-01,4.687500000000000000e-02,5.573585938436586007e-01
6.250000000000000000e-01,6.250000000000000000e-02,7.093829327705256649e-01
6.250000000000000000e-01,7.812500000000000000e-02,8.341460834175534744e-01
6.250000000000000000e-01,9.375000000000000000e-02,9.268534678733573173e-01
6.250000000000000000e-01,1.093750000000000000e-01,9.839423933442015269e-01
6.250000000000000000e-01,1.250000000000000000e-01,1.003218964440079741e+00
6.250000000000000000e-01,1.406250000000000000e-01,9.839423933442024151e-01
6.250000000000000000e-01,1.562500000000000000e-01,9.268534678733588716e-01
6.250000000000000000e-01,1.718750000000000000e-01,8.341460834175550287e-01
6.250000000000000000e-01,1.875000000000000000e-01,7.093829327705274412e-01
6.250000000000000000e-01,2.031250000000000000e-01,5.573585938436599330e-01
6.250000000000000000e-01,2.187500000000000000e-01,3.839152767256811538e-01
6.250000000000000000e-01,2.343750000000000000e-01,1.957183108253022219e-01
6.250000000000000000e-01,2.500000000000000000e-01,2.706168622523819067e-16
6.250000000000000000e-01,2.656250000000000000e-01,-1.957183108253016668e-01
6.250000000000000000e-01,2.812500000000000000e-01,-3.839152767256804877e-01
6.250000000000000000e-01,2.968750000000000000e-01,-5.573585938436589338e-01
6.250000000000000000e-01,3.125000000000000000e-01,-7.093829327705262200e-01
6.250000000000000000e-01,3.281250000000000000e-01,-8.341460834175540295e-01
6.250000000000000000e-01,3.437500000000000000e-01,-9.268534678733583165e-01
6.250000000000000000e-01,3.593750000000000000e-01,-9.839423933442026371e-01
6.250000000000000000e-01,3.750000000000000000e-01,-1.003218964440080629e+00
6.250000000000000000e-01,3.906250000000000000e-01,-9.839423933442028591e-01
6.250000000000000000e-01,4.062500000000000000e-01,-9.268534678733588716e-01
6.250000000000000000e-01,4.218750000000000000e-01,-8.341460834175549177e-01
6.250000000000000000e-01,4.375000000000000000e-01,-7.093829327705268861e-01
6.250000000000000000e-01,4.531250000000000000e-01,-5.573585938436595999e-01
6.250000000000000000e-01,4.687500000000000000e-01,-3.839152767256810428e-01
6.250000000000000000e-01,4.843750000000000000e-01,-1.957183108253023052e-01
6.250000000000000000e-01,5.000000000000000000e-01,-4.540489616373447480e-16
6.250000000000000000e-01,5.156250000000000000e-01,1.957183108253014170e-01
6.250000000000000000e-01,5.312500000000000000e-01,3.839152767256802101e-01
6.250000000000000000e-01,5.468750000000000000e-01,5.573585938436586007e-01
6.250000000000000000e-01,5.625000000000000000e-01,7.093829327705256649e-01
6.250000000000000000e-01,5.781250000000000000e-01,8.341460834175533634e-01
6.250000000000000000e-01,5.937500000000000000e-01,9.268534678733576504e-01
6.250000000000000000e-01,6.093750000000000000e-01,9.839423933442018599e-01
6.250000000000000000e-01,6.250000000000000000e-01,1.003218964440079741e+00
6.250000000000000000e-01,6.406250000000000000e-01,9.839423933442023040e-01
6.250000000000000000e-01,6.562500000000000000e-01,9.268534678733584276e-01
6.250000000000000000e-01,6.718750000000000000e-01,8.341460834175545846e-01
6.250000000000000000e-01,6.875000000000000000e-01,7.093829327705269971e-01
6.250000000000000000e-01,7.031250000000000000e-01,5.573585938436598219e-01
6.250000000000000000e-01,7.187500000000000000e-01,3.839152767256813759e-01
6.250000000000000000e-01,7.343750000000000000e-01,1.957183108253026660e-01
6.250000000000000000e-01,7.500000000000000000e-01,8.604228440844963188e-16
6.250000000000000000e-01,7.656250000000000000e-01,-1.957183108253008619e-01
6.250000000000000000e-01,7.812500000000000000e-01,-3.839152767256794885e-01
6.250000000000000000e-01,7.968750000000000000e-01,-5.573585938436580456e-01
6.250000000000000000e-01,8.125000000000000000e-01,-7.093829327705253318e-01
6.250000000000000000e-01,8.281250000000000000e-01,-8.341460834175533634e-01
6.250000000000000000e-01,8.437500000000000000e-01,-9.268534678733575394e-01
6.250000000000000000e-01,8.593750000000000000e-01,-9.839423933442015269e-01
6.250000000000000000e-01,8.750000000000000000e-01,-1.003218964440079297e+00
6.250000000000000000e-01,8.906250000000000000e-01,-9.839423933442017489e-01
6.250000000000000000e-01,9.062500000000000000e-01,-9.268534678733577614e-01
6.250000000000000000e-01,9.218750000000000000e-01,-8.341460834175536965e-01
6.250000000000000000e-01,9.375000000000000000e-01,-7.093829327705258869e-01
6.250000000000000000e-01,9.531250000000000000e-01,-5.573585938436588227e-01
6.250000000000000000e-01,9.687500000000000000e-01,-3.839152767256803767e-01
6.250000000000000000e-01,9.843750000000000000e-01,-1.957183108253017223e-01
6.250000000000000000e-01,1.000000000000000000e+00,0.000000000000000000e+00
6.406250000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.406250000000000000e-01,1.562500000000000000e-02,1.919576383628401328e-01
6.406250000000000000e-01,3.125000000000000000e-02,3.765384523344801337e-01
6.406250000000000000e-01,4.687500000000000000e-02,5.466491047481029097e-01
6.406250000000000000e-01,6.250000000000000000e-02,6.957523386306059265e-01
6.406250000000000000e-01,7.812500000000000000e-02,8.181182003219416021e-01
6.406250000000000000e-01,9.375000000000000000e-02,9.090442383808772231e-01
6.406250000000000000e-01,1.093750000000000000e-01,9.650362161567181962e-01
6.406250000000000000e-01,1.250000000000000000e-01,9.839423933442017489e-01
6.406250000000000000e-01,1.406250000000000000e-01,9.650362161567188624e-01
6.406250000000000000e-01,1.562500000000000000e-01,9.090442383808783333e-01
6.406250000000000000e-01,1.718750000000000000e-01,8.181182003219430454e-01
6.406250000000000000e-01,1.875000000000000000e-01,6.957523386306074809e-01
6.406250000000000000e-01,2.031250000000000000e-01,5.466491047481041310e-01
6.406250000000000000e-01,2.187500000000000000e-01,3.765384523344810219e-01
6.406250000000000000e-01,2.343750000000000000e-01,1.919576383628407157e-01
6.406250000000000000e-01,2.500000000000000000e-01,3.608224830031758756e-16
6.406250000000000000e-01,2.656250000000000000e-01,-1.919576383628400496e-01
6.406250000000000000e-01,2.812500000000000000e-01,-3.765384523344803558e-01
6.406250000000000000e-01,2.968750000000000000e-01,-5.466491047481032428e-01
6.406250000000000000e-01,3.125000000000000000e-01,-6.957523386306063706e-01
6.406250000000000000e-01,3.281250000000000000e-01,-8.181182003219420462e-01
6.406250000000000000e-01,3.437500000000000000e-01,-9.090442383808781113e-01
6.406250000000000000e-01,3.593750000000000000e-01,-9.650362161567191954e-01
6.406250000000000000e-01,3.750000000000000000e-01,-9.839423933442026371e-01
6.406250000000000000e-01,3.906250000000000000e-01,-9.650362161567196395e-01
6.406250000000000000e-01,4.062500000000000000e-01,-9.090442383808788884e-01
6.406250000000000000e-01,4.218750000000000000e-01,-8.181182003219433785e-01
6.406250000000000000e-01,4.375000000000000000e-01,-6.957523386306075919e-01
6.406250000000000000e-01,4.531250000000000000e-01,-5.466491047481042420e-01
6.406250000000000000e-01,4.687500000000000000e-01,-3.765384523344811329e-01
6.406250000000000000e-01,4.843750000000000000e-01,-1.919576383628409100e-01
6.406250000000000000e-01,5.000000000000000000e-01,-5.551115123125782702e-16
6.406250000000000000e-01,5.156250000000000000e-01,1.919576383628397720e-01
6.406250000000000000e-01,5.312500000000000000e-01,3.765384523344799672e-01
6.406250000000000000e-01,5.468750000000000000e-01,5.466491047481029097e-01
6.406250000000000000e-01,5.625000000000000000e-01,6.957523386306059265e-01
6.406250000000000000e-01,5.781250000000000000e-01,8.181182003219412691e-01
6.406250000000000000e-01,5.937500000000000000e-01,9.090442383808774451e-01
6.406250000000000000e-01,6.093750000000000000e-01,9.650362161567185293e-01
6.406250000000000000e-01,6.250000000000000000e-01,9.839423933442021930e-01
6.406250000000000000e-01,6.406250000000000000e-01,9.650362161567195285e-01
6.406250000000000000e-01,6.562500000000000000e-01,9.090442383808784443e-01
6.406250000000000000e-01,6.718750000000000000e-01,8.181182003219427123e-01
6.406250000000000000e-01,6.875000000000000000e-01,6.957523386306073698e-01
6.406250000000000000e-01,7.031250000000000000e-01,5.466491047481042420e-01
6.406250000000000000e-01,7.187500000000000000e-01,3.765384523344812995e-01
6.406250000000000000e-01,7.343750000000000000e-01,1.919576383628410488e-01
6.406250000000000000e-01,7.500000000000000000e-01,8.309325449928905982e-16
6.406250000000000000e-01,7.656250000000000000e-01,-1.919576383628393557e-01
6.406250000000000000e-01,7.812500000000000000e-01,-3.765384523344794121e-01
6.406250000000000000e-01,7.968750000000000000e-01,-5.466491047481023546e-01
6.406250000000000000e-01,8.125000000000000000e-01,-6.957523386306057045e-01
6.406250000000000000e-01,8.281250000000000000e-01,-8.181182003219413801e-01
6.406250000000000000e-01,8.437500000000000000e-01,-9.090442383808773341e-01
6.406250000000000000e-01,8.593750000000000000e-01,-9.650362161567184183e-01
6.406250000000000000e-01,8.750000000000000000e-01,-9.839423933442017489e-01
6.406250000000000000e-01,8.906250000000000000e-01,-9.650362161567187513e-01
6.406250000000000000e-01,9.062500000000000000e-01,-9.090442383808778892e-01
6.406250000000000000e-01,9.218750000000000000e-01,-8.181182003219421572e-01
6.406250000000000000e-01,9.375000000000000000e-01,-6.957523386306063706e-01
6.406250000000000000e-01,9.531250000000000000e-01,-5.466491047481032428e-01
6.406250000000000000e-01,9.687500000000000000e-01,-3.765384523344804668e-01
6.406250000000000000e-01,9.843750000000000000e-01,-1.919576383628402438e-01
6.406250000000000000e-01,1.000000000000000000e+00,0.000000000000000000e+00
6.562500000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.562500000000000000e-01,1.562500000000000000e-02,1.808201415091784392e-01
6.562500000000000000e-01,3.125000000000000000e-02,3.546914663852627769e-01
6.562500000000000000e-01,4.687500000000000000e-02,5.149321971214274596e-01
6.562500000000000000e-01,6.250000000000000000e-02,6.553843722995187360e-01
6.562500000000000000e-01,7.812500000000000000e-02,7.706504935939298973e-01
6.562500000000000000e-01,9.375000000000000000e-02,8.563009486053021480e-01
6.562500000000000000e-01,1.093750000000000000e-01,9.090442383808772231e-01
6.562500000000000000e-01,1.250000000000000000e-01,9.268534678733573173e-01
6.562500000000000000e-01,1.406250000000000000e-01,9.090442383808774451e-01
6.562500000000000000e-01,1.562500000000000000e-01,8.563009486053029251e-01
6.562500000000000000e-01,1.718750000000000000e-01,7.706504935939308965e-01
6.562500000000000000e-01,1.875000000000000000e-01,6.553843722995197352e-01
6.562500000000000000e-01,2.031250000000000000e-01,5.149321971214282367e-01
6.562500000000000000e-01,2.187500000000000000e-01,3.546914663852636096e-01
6.562500000000000000e-01,2.343750000000000000e-01,1.808201415091790221e-01
6.562500000000000000e-01,2.500000000000000000e-01,3.464025941091186667e-16
6.562500000000000000e-01,2.656250000000000000e-01,-1.808201415091783282e-01
6.562500000000000000e-01,2.812500000000000000e-01,-3.546914663852628880e-01
6.562500000000000000e-01,2.968750000000000000e-01,-5.149321971214277927e-01
6.562500000000000000e-01,3.125000000000000000e-01,-6.553843722995191801e-01
6.562500000000000000e-01,3.281250000000000000e-01,-7.706504935939305634e-01
6.562500000000000000e-01,3.437500000000000000e-01,-8.563009486053030361e-01
6.562500000000000000e-01,3.593750000000000000e-01,-9.090442383808783333e-01
6.562500000000000000e-01,3.750000000000000000e-01,-9.268534678733585386e-01
6.562500000000000000e-01,3.906250000000000000e-01,-9.090442383808787774e-01
6.562500000000000000e-01,4.062500000000000000e-01,-8.563009486053037023e-01
6.562500000000000000e-01,4.218750000000000000e-01,-7.706504935939315626e-01
6.562500000000000000e-01,4.375000000000000000e-01,-6.553843722995205123e-01
6.562500000000000000e-01,4.531250000000000000e-01,-5.149321971214289029e-01
6.562500000000000000e-01,4.687500000000000000e-01,-3.546914663852638872e-01
6.562500000000000000e-01,4.843750000000000000e-01,-1.808201415091792996e-01
6.562500000000000000e-01,5.000000000000000000e-01,-6.048450907953945014e-16
6.562500000000000000e-01,5.156250000000000000e-01,1.808201415091780506e-01
6.562500000000000000e-01,5.312500000000000000e-01,3.546914663852625549e-01
6.562500000000000000e-01,5.468750000000000000e-01,5.149321971214273486e-01
6.562500000000000000e-01,5.625000000000000000e-01,6.553843722995187360e-01
6.562500000000000000e-01,5.781250000000000000e-01,7.706504935939296752e-01
6.562500000000000000e-01,5.937500000000000000e-01,8.563009486053022590e-01
6.562500000000000000e-01,6.093750000000000000e-01,9.090442383808775562e-01
6.562500000000000000e-01,6.250000000000000000e-01,9.268534678733578724e-01
6.562500000000000000e-01,6.406250000000000000e-01,9.090442383808783333e-01
6.562500000000000000e-01,6.562500000000000000e-01,8.563009486053032582e-01
6.562500000000000000e-01,6.718750000000000000e-01,7.706504935939308965e-01
6.562500000000000000e-01,6.875000000000000000e-01,6.553843722995197352e-01
6.562500000000000000e-01,7.031250000000000000e-01,5.149321971214286808e-01
6.562500000000000000e-01,7.187500000000000000e-01,3.546914663852638316e-01
6.562500000000000000e-01,7.343750000000000000e-01,1.808201415091793551e-01
6.562500000000000000e-01,7.500000000000000000e-01,7.901409107643434933e-16
6.562500000000000000e-01,7.656250000000000000e-01,-1.808201415091777453e-01
6.562500000000000000e-01,7.812500000000000000e-01,-3.546914663852621663e-01
6.562500000000000000e-01,7.968750000000000000e-01,-5.149321971214269045e-01
6.562500000000000000e-01,8.125000000000000000e-01,-6.553843722995184029e-01
6.562500000000000000e-01,8.281250000000000000e-01,-7.706504935939297862e-01
6.562500000000000000e-01,8.437500000000000000e-01,-8.563009486053023700e-01
6.562500000000000000e-01,8.593750000000000000e-01,-9.090442383808777782e-01
6.562500000000000000e-01,8.750000000000000000e-01,-9.268534678733578724e-01
6.562500000000000000e-01,8.906250000000000000e-01,-9.090442383808778892e-01
6.562500000000000000e-01,9.062500000000000000e-01,-8.563009486053030361e-01
6.562500000000000000e-01,9.218750000000000000e-01,-7.706504935939307854e-01
6.562500000000000000e-01,9.375000000000000000e-01,-6.553843722995195131e-01
6.562500000000000000e-01,9.531250000000000000e-01,-5.149321971214279037e-01
6.562500000000000000e-01,9.687500000000000000e-01,-3.546914663852631655e-01
6.562500000000000000e-01,9.843750000000000000e-01,-1.808201415091786335e-01
6.562500000000000000e-01,1.000000000000000000e+00,0.000000000000000000e+00
6.718750000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.718750000000000000e-01,1.562500000000000000e-02,1.627338280224226164e-01
6.718750000000000000e-01,3.125000000000000000e-02,3.192138862961256818e-01
6.718750000000000000e-01,4.687500000000000000e-02,4.634267339366784366e-01
6.718750000000000000e-01,6.250000000000000000e-02,5.898303520847513193e-01
